text,polarity,subjectivity
ENVIRONMENTAL REGULATIONS: Environmental laws or regulations impacting companies.,0.0,0.0
WAVE DIFFRACTION: Refers to various phenomena which occur when a wave encounters an obstacle. It is described as the apparent bending of waves around small obstacles and the spreading out of waves past small openings.,-0.125,0.31666666666666665
"YARDANGS: A streamlined hill carved from bedrock or any consolidated or semiconsolidated material by the dual action of wind abrasion, dust and sand, and deflation. Yardangs are elongate features typically three or more times longer than they are wide, and when viewed from above, resemble the hull of a boat. Facing the wind is a steep, blunt face that gradually gets lower and narrower toward the lee end.",0.06666666666666668,0.32
LUSTER: null,0.0,0.0
AUTHORING TOOLS: Authoring Tools services are defined as Metadata Handling Services that helpsin the creation of metadata.,0.0,0.0
INUNDATION LEVEL: The level of the water that covers an area during flooding.,0.0,0.0
SAV/SEA GRASS BED: Pertaining to areas of submerged aquatic vegetation or sea grasses below low-tide mark.,0.0,0.0
"FRACTURE ZONES: Fracture zones are large, linear zone of irregular bathymetry of the sea floor,characterized by asymmetric ridges and troughs. Fracture zones are thetopographic expression of transform faults, faults with horizontal displacementconnecting the ends of an offset in a mid-ocean ridge.",0.21428571428571427,0.42857142857142855
SNOW MELT: Pertaining to the rate and extent of melting snow pack(s).,0.0,0.0
"TEMPERATURE-HUMIDITY INDEX: temperature–humidity index (THI), combination of temperature and humidity that is a measure of the degree of discomfort experienced by an individual in warm weather; it was originally called the discomfort index. The index is essentially an effective temperature based on air temperature and humidity; it equals 15 plus 0.4 times the sum of simultaneous readings of the dry- and wet-bulb temperatures. Thus, if the dry-bulb temperature is 90° F (32° C) and the wet-bulb temperature is 50° F (10° C), the discomfort index is 15 + 0.4 (140), or 71. Most people are quite comfortable when the index is below 70 and very uncomfortable when the index is above 80 to 85. In the U.S. the highest average daily values of the THI, exceeding 80, consistently occur in the southern California deserts and southwestern Arizona in July and August.",0.1898809523809524,0.5071428571428571
SPECIES COMPETITION: Competition is the interaction of two species where they both use thesame limited resource or harm one another while seeking a resource.,-0.07142857142857142,0.14285714285714285
"SLEET: In the United States, frozen rain drops that bounce on impact with theground or other objects. Elsewhere, may refer to a mix of rain and snow, amix of rain and hail, or melting snow.",-0.125,0.375
"AEROALLERGENS: Various airborne substances, such as pollen or spores, which cancause an allergic response.",0.0,0.5
"NATURAL SELECTION: Selection, or natural selection, is a nonrandom reproduction of genotypesthat results in the survival of those best adapted to their environmentand elimination of those less well adapted.  Selection leads toevolutionary change.",0.2583333333333333,0.2916666666666667
"NATURAL GAS: Natural gas is a fossil fuel formed when layers of buried plants and animals are exposed to intense heat and pressure over thousands of years. The energy that the plants and animals originally obtained from the sun is stored in the form of carbon in natural gas. Natural gas is combusted to generate electricity, enabling this stored energy to be transformed into usable power. Natural gas is a nonrenewable resource because it cannot be replenished on a human time frame.",0.134375,0.48124999999999996
IONS: Pertaining to the measurement of various electrostatically charged,0.0,0.5
"compounds found in ice cores. Ions can be analyzed to infer human, biological,and volcanic activity, as well as ocean water conditions.",0.0,0.1
"MORPHOLOGICAL ADAPTATION: Many animals show unique morphological and behavioural adaptations to desert extremes, while others are able to avoid these by behavioural means. This chapter focuses on patterns of convergent evolution of traits to assess which features represent unique desert adaptations. There are several taxa for which suitable, phylogenetically-controlled analyses have been conducted. This means that the effects of phylogeny, which may be considerable, have been removed. Removing the effects of phylogeny allow one to test whether an adaptation has occurred. For example, a character may be considered a desert adaptation because many desert-dwelling species possess the character, and non-desert-dwelling species do not. However, if there are many desert-dwelling species in a particular part of a clade, then this character may have evolved by chance alone. Select examples from tenebrionid beetles, lizards, birds, and mammals are considered.",0.35666666666666663,0.5658333333333333
"HORSETAILS: Class Polypodiopsida. Order Equisetales. Horsetails is in a family of vascular plants, reproduces by spores, with reduced non-photosynthetic leaves and a microphyllis",0.0,0.0
"PARTICULATE MATTER CONCENTRATIONS: Concentrations of tiny airborne pieces of solid or liquid matter such assoot, dust, fumes, mists, aerosols, haze, and smoke.¹ The size ofparticles is directly linked to their potential for causing health problems.Small particles less than 10 micrometers in diameter pose the greatestrisk because they can travel deep into the respiratory system and affectthe lungs and heart. ²",-0.009523809523809521,0.4238095238095238
"PARTICULATE MATTER (PM 2.5): A type of air pollution that consists of extremely small particles that are 2.5 micrometers or less in diameter. These particles are so small that thousands of them could fit in the period at the end of a sentence. PM2.5 is a mixture of dust, soot, organic chemicals, and metals that can come from a variety of sources, including cars, trucks, factories, and wood burning.",-0.06666666666666665,0.31666666666666665
"BOUNDARY LAYER WINDS: Winds measured in the layer of fluid near a boundary that is affected by friction against that boundary surface, and possibly by transport of heat and other variables (such as winds) across that surface.  In meteorology, this is the atmospheric boundary layer.",-0.004166666666666666,0.3958333333333333
"CARBON: Any measurement of Carbon in the soil, in organic or inorganic fractions.",0.0,0.0
VEGETATION COVER: Vegetation Cover is the percent of vegetation in an area.,0.0,0.0
"RANGE CHANGES: Range Changes with respect to Migration include forays outside the home range, usually in search of suitable habitat or mating opportunities.",0.10000000000000002,0.35000000000000003
"LACUSTRINE PLAIN: Lakes that get filled by incoming sediment. Overtime, the water may drain from the lake, leaving the deposited sediments behind. This can be caused by natural drainage, evaporation or other geophysical processes.",-0.047857142857142855,0.5464285714285715
USE/FEEDING HABITATS: Feeding habitat refers to the many aspects of how living organisms obtaintheir food.,0.5,0.5
"BIOLUMINESCENCE: Bioluminescence is a flashing of light that emanates from an organismwhen excited electrons of ATP phosphorylates, luciferins (highlyfluorescent substances), return to a lower energy level. An example ofbioluminescence are fireflies which give off these flashes of light as theluciferases convert chemical energy to light energy.",0.39375000000000004,0.7124999999999999
"MUTATION RATES: Mutation is a spontaneous change in the genotype of an organism at thegenetic, chromosomal, or genomic level. The term mutation often refers toalterations to new allelic forms, and represents new material forevolutionary change.",0.2909090909090909,0.603030303030303
MUDFLAT: Pertaining to expanses of soft-sediment at or below the tide line with little vegetation.,-0.1875,0.5
"POTENTIAL TEMPERATURE: The temperature that an unsaturated parcel of dry air would have if brought adiabatically and reversibly from its initial state to a standard pressure, p0, typically 100 kPa.",-0.04666666666666666,0.42000000000000004
TEMPERATURE ANOMALIES: Departure of the temperature from its long-term mean value.,-0.3125,0.6875
"DISSOLUTION: The process by which a solid or liquid forms a solution in a solvent. In solids this can be explained as the breakdown of the crystal lattice into individual ions, atoms or molecules and their transport into the solvent.",0.0,0.25
"RIFFLE: A shallow stretch of a river or stream, where the current is above the average stream velocity and where the water forms small rippled waves as a result.",-0.14666666666666667,0.36
